Input	ChemicalName	ChemicalId	CasRN	GeneSymbol	GeneId	Organism	OrganismId	PubMedIds
d014801	Tretinoin	D014212	302-79-4	NR1I3	9970	Homo sapiens	9606	20211151|31312845
d014801	Tretinoin	D014212	302-79-4	NR2C1	7181	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NR2C2AP	126382	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	NR2F1	7025	Homo sapiens	9606	22906706|30416051
d014801	Tretinoin	D014212	302-79-4	NR2F2	7026	Homo sapiens	9606	15498508|21934132|22906706|23830798|30416051|33167477
d014801	Tretinoin	D014212	302-79-4	NR3C1	2908	Homo sapiens	9606	16443354|21934132|33167477
d014801	Tretinoin	D014212	302-79-4	NR4A1	3164	Homo sapiens	9606	10919358|14592536|23830798
d014801	Tretinoin	D014212	302-79-4	NR4A2	4929	Homo sapiens	9606	17085092|33167477|34742744
d014801	Tretinoin	D014212	302-79-4	NR4A3	8013	Homo sapiens	9606	16443354|23724009|33167477
d014801	Tretinoin	D014212	302-79-4	NR5A2	2494	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	NR6A1	2649	Homo sapiens	9606	16954206
d014801	Tretinoin	D014212	302-79-4	NRARP	441478	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	NRBF2	29982	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NRCAM	4897	Homo sapiens	9606	21934132|23724009
d014801	Tretinoin	D014212	302-79-4	NREP	9315	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	NRG1	3084	Homo sapiens	9606	21934132|23724009
d014801	Tretinoin	D014212	302-79-4	NRGN	4900	Homo sapiens	9606	16249480
d014801	Tretinoin	D014212	302-79-4	NRIP1	8204	Homo sapiens	9606	16249480|21934132|23830798
d014801	Tretinoin	D014212	302-79-4	NRK	203447	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	NRL	4901	Homo sapiens	9606	16854989
d014801	Tretinoin	D014212	302-79-4	NRN1	51299	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NRP1	8829	Homo sapiens	9606	21934132|23724009|33167477
d014801	Tretinoin	D014212	302-79-4	NRROS	375387	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NRSN1	140767	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	NRSN2	80023	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NRSN2-AS1	100507459	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NRXN1	9378	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	NRXN2	9379	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	NRXN3	9369	Homo sapiens	9606	21934132|23830798
d014801	Tretinoin	D014212	302-79-4	NSDHL	50814	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NSG1	27065	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	NSMCE4A	54780	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NSUN5	55695	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NSUN6	221078	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NSUN7	79730	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	NT5C2	22978	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NT5C3A	51251	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NT5C3B	115024	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NT5DC1	221294	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NT5DC2	64943	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NT5DC3	51559	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NT5DC4	284958	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NT5E	4907	Homo sapiens	9606	23830798
d014801	Tretinoin	D014212	302-79-4	NT5M	56953	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NTF3	4908	Homo sapiens	9606	16996685|21934132
d014801	Tretinoin	D014212	302-79-4	NTHL1	4913	Homo sapiens	9606	16140955|23724009|33167477
d014801	Tretinoin	D014212	302-79-4	NTM	50863	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	NTMT1	28989	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	NTN4	59277	Homo sapiens	9606	23724009|23830798
d014801	Tretinoin	D014212	302-79-4	NTNG2	84628	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	NTPCR	84284	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NTRK1	4914	Homo sapiens	9606	17085092|23724009
d014801	Tretinoin	D014212	302-79-4	NTRK2	4915	Homo sapiens	9606	16051641|16150056|17085092|21934132|23724009|24806449
d014801	Tretinoin	D014212	302-79-4	NTRK3	4916	Homo sapiens	9606	16996685|17085092
d014801	Tretinoin	D014212	302-79-4	NUAK1	9891	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	NUB1	51667	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	NUCB1	4924	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUCB2	4925	Homo sapiens	9606	15894607
d014801	Tretinoin	D014212	302-79-4	NUDC	10726	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUDT1	4521	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	NUDT13	25961	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	NUDT15	55270	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUDT16	131870	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUDT16L1	84309	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	NUDT19	390916	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	NUDT21	11051	Homo sapiens	9606	15498508|33167477
d014801	Tretinoin	D014212	302-79-4	NUDT4	11163	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	NUDT5	11164	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUDT6	11162	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUDT7	283927	Homo sapiens	9606	21934132|33167477
d014801	Tretinoin	D014212	302-79-4	NUDT8	254552	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUF2	83540	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUMB	8650	Homo sapiens	9606	23284745
d014801	Tretinoin	D014212	302-79-4	NUP107	57122	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUP133	55746	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUP155	9631	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUP160	23279	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUP188	23511	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUP205	23165	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUP35	129401	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUP37	79023	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUP43	348995	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUP54	53371	Homo sapiens	9606	21934132|33167477
d014801	Tretinoin	D014212	302-79-4	NUP58	9818	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUP62CL	54830	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	NUP85	79902	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUP88	4927	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NUPR1	26471	Homo sapiens	9606	16249480
d014801	Tretinoin	D014212	302-79-4	NUSAP1	51203	Homo sapiens	9606	16249480|21934132|33167477
d014801	Tretinoin	D014212	302-79-4	NUTF2	10204	Homo sapiens	9606	15498508|23724009
d014801	Tretinoin	D014212	302-79-4	NXF1	10482	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NXF3	56000	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NXPE3	91775	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	NXPH1	30010	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	NXPH2	11249	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	NXT2	55916	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OAF	220323	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OAS1	4938	Homo sapiens	9606	15498508|16054129|16647867|33167477
d014801	Tretinoin	D014212	302-79-4	OAS2	4939	Homo sapiens	9606	16636311|16647867|33167477
d014801	Tretinoin	D014212	302-79-4	OAS3	4940	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OASL	8638	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OAT	4942	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OAZ1	4946	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OAZ2	4947	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	OBP2A	29991	Homo sapiens	9606	16461020
d014801	Tretinoin	D014212	302-79-4	OBSCN-AS1	574407	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OCLN	100506658	Homo sapiens	9606	16982755|33167477
d014801	Tretinoin	D014212	302-79-4	ODAD2	55130	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	ODC1	4953	Homo sapiens	9606	15498508|15982314
d014801	Tretinoin	D014212	302-79-4	ODF2	4957	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ODF2L	57489	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	ODF3B	440836	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OGA	10724	Homo sapiens	9606	15498508|23724009
d014801	Tretinoin	D014212	302-79-4	OGDH	4967	Homo sapiens	9606	16054129
d014801	Tretinoin	D014212	302-79-4	OGDHL	55753	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OGFOD1	55239	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OGFR	11054	Homo sapiens	9606	16054129|33167477
d014801	Tretinoin	D014212	302-79-4	OGFRL1	79627	Homo sapiens	9606	21934132|23724009|33167477
d014801	Tretinoin	D014212	302-79-4	OGG1	4968	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	OGT	8473	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	OIP5	11339	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OLA1	29789	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	OLAH	55301	Homo sapiens	9606	23830798
d014801	Tretinoin	D014212	302-79-4	OLFM1	10439	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	OLFM3	118427	Homo sapiens	9606	21934132|23724009
d014801	Tretinoin	D014212	302-79-4	OLFM4	10562	Homo sapiens	9606	23830798|33167477
d014801	Tretinoin	D014212	302-79-4	OLFML2A	169611	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	OLIG1	116448	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OLIG3	167826	Homo sapiens	9606	31711903
d014801	Tretinoin	D014212	302-79-4	OLR1	4973	Homo sapiens	9606	17034753|23830798|33167477
d014801	Tretinoin	D014212	302-79-4	OMG	4974	Homo sapiens	9606	12875902|31600526
d014801	Tretinoin	D014212	302-79-4	ONECUT1	3175	Homo sapiens	9606	31600526
d014801	Tretinoin	D014212	302-79-4	ONECUT2	9480	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	OPRK1	4986	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	OPRM1	4988	Homo sapiens	9606	23608241
d014801	Tretinoin	D014212	302-79-4	OPTN	10133	Homo sapiens	9606	23830798|33167477
d014801	Tretinoin	D014212	302-79-4	OR2D3	120775	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OR4K1	79544	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OR51B4	79339	Homo sapiens	9606	17218384
d014801	Tretinoin	D014212	302-79-4	OR52A1	23538	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	OR52K1	390036	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OR52K2	119774	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OR56A5	390084	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OR56B1	387748	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OR7E13P	10820	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	OR7E156P	283491	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	OR7E24	26648	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	OR7E47P	26628	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	OR7E5P	219445	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	OR7H2P	403301	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	OR8B8	26493	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	OR8J1	219477	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OR9A2	135924	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ORAI1	84876	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ORAI2	80228	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ORAI3	93129	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ORAOV1	423142	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ORC1	4998	Homo sapiens	9606	21934132|33167477
d014801	Tretinoin	D014212	302-79-4	ORC2	4999	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	ORC3	23595	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ORC5	5001	Homo sapiens	9606	21934132|33167477
d014801	Tretinoin	D014212	302-79-4	ORC6	23594	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ORM1	5004	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ORM2	5005	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	ORMDL2	29095	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OS9	10956	Homo sapiens	9606	16443354|33167477
d014801	Tretinoin	D014212	302-79-4	OSBPL10	114884	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	OSBPL11	114885	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OSBPL1A	114876	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OSBPL3	26031	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OSBPL5	114879	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	OSBPL8	114882	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	OSCAR	126014	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OSGEPL1	64172	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OSM	5008	Homo sapiens	9606	16467367
d014801	Tretinoin	D014212	302-79-4	OSMR	9180	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	OSTC	58505	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OSTF1	26578	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OSTM1	28962	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	OTOR	56914	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	OTUD1	220213	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	OTUD5	55593	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	OTUD6B	51633	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OTUD7A	161725	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OTULINL	54491	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	OTX2	5015	Homo sapiens	9606	21934132|31600526|34742744
d014801	Tretinoin	D014212	302-79-4	OVGP1	5016	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	OXCT1	5019	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	OXCT2	64064	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	OXGR1	27199	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	OXNAD1	92106	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	OXR1	55074	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	OXTR	5021	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	P2RX1	5023	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	P2RX4	5025	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	P2RX5	5026	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	P2RX7	5027	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	P2RY13	53829	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	P2RY14	9934	Homo sapiens	9606	15498508|33167477
d014801	Tretinoin	D014212	302-79-4	P2RY2	5029	Homo sapiens	9606	12875902
d014801	Tretinoin	D014212	302-79-4	P2RY6	5031	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	P3H2	55214	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	P4HA1	5033	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	P4HA2	8974	Homo sapiens	9606	17138961
d014801	Tretinoin	D014212	302-79-4	P4HB	5034	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PA2G4	5036	Homo sapiens	9606	16054129
d014801	Tretinoin	D014212	302-79-4	PABPC1L	80336	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PABPC4	8761	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PABPC4L	132430	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	PACC1	55248	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	PACRGL	133015	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PACSIN1	29993	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	PADI2	11240	Homo sapiens	9606	15894607|33167477
d014801	Tretinoin	D014212	302-79-4	PADI4	23569	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PAF1	54623	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	PAFAH1B3	5050	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PAG1	55824	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PAGR1	79447	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	PAICS	10606	Homo sapiens	9606	16054129|21934132|23724009|33167477
d014801	Tretinoin	D014212	302-79-4	PAIP1	10605	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	PAIP2	51247	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	PAK1	5058	Homo sapiens	9606	15498508|33167477
d014801	Tretinoin	D014212	302-79-4	PAK1IP1	55003	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PAK2	5062	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	PAK3	5063	Homo sapiens	9606	15894607|21934132
d014801	Tretinoin	D014212	302-79-4	PALB2	79728	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PALLD	23022	Homo sapiens	9606	16054129|21934132|23724009|23830798|33167477
d014801	Tretinoin	D014212	302-79-4	PALM	5064	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PALM2AKAP2	445815	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	PALS2	51678	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	PAM	5066	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PAMR1	25891	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	PANK1	53354	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PANK2	80025	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PANK3	79646	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	PAPLN	89932	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	PAPOLA	10914	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	PAPPA	5069	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	PAPPA2	60676	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	PAPSS2	9060	Homo sapiens	9606	23830798
d014801	Tretinoin	D014212	302-79-4	PAQR3	152559	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PAQR8	85315	Homo sapiens	9606	21934132|23724009|33167477
d014801	Tretinoin	D014212	302-79-4	PARD3	56288	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PARD6B	84612	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PARN	5073	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PARP1	142	Homo sapiens	9606	14519626|16826196|17293044|17387344|26951332|33167477
d014801	Tretinoin	D014212	302-79-4	PARP10	84875	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PARP12	64761	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PARP14	54625	Homo sapiens	9606	23830798|33167477
d014801	Tretinoin	D014212	302-79-4	PARP16	54956	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PARP3	10039	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PARP9	83666	Homo sapiens	9606	23830798|33167477
d014801	Tretinoin	D014212	302-79-4	PARPBP	55010	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PARVA	55742	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	PARVG	64098	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PATJ	10207	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	PATL1	219988	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PAWR	5074	Homo sapiens	9606	12644474
d014801	Tretinoin	D014212	302-79-4	PAX3	5077	Homo sapiens	9606	17229153|21934132|31711903
d014801	Tretinoin	D014212	302-79-4	PAX5	5079	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	PAX6	5080	Homo sapiens	9606	21934132|31600526|31711903|33167477|34742744
d014801	Tretinoin	D014212	302-79-4	PAX7	5081	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	PAX8	7849	Homo sapiens	9606	19524134|21924320
d014801	Tretinoin	D014212	302-79-4	PAX9	5083	Homo sapiens	9606	31600526
d014801	Tretinoin	D014212	302-79-4	PBK	55872	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PBX1	5087	Homo sapiens	9606	21934132|23830798
d014801	Tretinoin	D014212	302-79-4	PBX2	5089	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PBX3	5090	Homo sapiens	9606	23724009|33167477
d014801	Tretinoin	D014212	302-79-4	PC	5091	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	PCBD1	5092	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PCBD2	84105	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PCBP3	54039	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PCBP4	57060	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PCCA	5095	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PCCB	5096	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PCDH1	5097	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	PCDH10	57575	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	PCDH17	27253	Homo sapiens	9606	21934132|23724009
d014801	Tretinoin	D014212	302-79-4	PCDH18	54510	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	PCDH19	57526	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	PCDH20	64881	Homo sapiens	9606	21934132|23724009
d014801	Tretinoin	D014212	302-79-4	PCDH7	5099	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	PCDH8	5100	Homo sapiens	9606	21934132
d014801	Tretinoin	D014212	302-79-4	PCDH9	5101	Homo sapiens	9606	21934132|23724009
d014801	Tretinoin	D014212	302-79-4	PCDHA11	56138	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	PCDHB10	56126	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	PCDHB14	56122	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	PCDHGA8	9708	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	PCED1B	91523	Homo sapiens	9606	23830798
d014801	Tretinoin	D014212	302-79-4	PCGF1	84759	Homo sapiens	9606	23724009
d014801	Tretinoin	D014212	302-79-4	PCGF5	84333	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PCGF6	84108	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PCID2	55795	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PCK2	5106	Homo sapiens	9606	15894607
d014801	Tretinoin	D014212	302-79-4	PCM1	5108	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PCMT1	5110	Homo sapiens	9606	15498508
d014801	Tretinoin	D014212	302-79-4	PCMTD1	115294	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PCMTD2	55251	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PCNA	5111	Homo sapiens	9606	15498508|16055921|33167477|34742744
d014801	Tretinoin	D014212	302-79-4	PCNT	5116	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PCNX	54604	Homo sapiens	9606	33167477
d014801	Tretinoin	D014212	302-79-4	PCNXL4	102871639	Homo sapiens	9606	33167477
