multiplex	node	score
2	OMIM:214500	3.114638495146582e-05
2	OMIM:615512	3.1139767853647115e-05
2	OMIM:610293	3.1139537645004995e-05
2	OMIM:610759	3.1134985397406397e-05
2	OMIM:618088	3.1134200811444246e-05
2	OMIM:613711	3.112334555452322e-05
2	OMIM:608971	3.110253517211377e-05
2	OMIM:180849	3.109117736984656e-05
2	OMIM:610442	3.108818410678078e-05
2	OMIM:608106	3.108624427821866e-05
2	OMIM:211900	3.107012226240393e-05
2	OMIM:614483	3.106073889370554e-05
2	OMIM:251290	3.104951130660578e-05
2	OMIM:618660	3.103459517310584e-05
2	OMIM:613108	3.102967344118872e-05
2	OMIM:277440	3.102739556885293e-05
2	OMIM:610878	3.1004429302479785e-05
2	OMIM:618302	3.10012072236229e-05
2	OMIM:148370	3.0997527642755803e-05
2	OMIM:611718	3.098792932290841e-05
2	OMIM:224690	3.0984392923928325e-05
2	OMIM:614328	3.09779169547777e-05
2	OMIM:614890	3.097660440057192e-05
2	OMIM:604326	3.0965651100140125e-05
2	OMIM:618480	3.0964702533494395e-05
2	OMIM:277380	3.0953695338212424e-05
2	OMIM:617713	3.0938450557993944e-05
2	OMIM:615234	3.093202320290648e-05
2	OMIM:113620	3.0929572832294526e-05
2	OMIM:616517	3.0928375312132886e-05
2	OMIM:601552	3.0927468157793494e-05
2	OMIM:300914	3.0925345372362646e-05
2	OMIM:612348	3.091861632012787e-05
2	OMIM:278150	3.0915836326149e-05
2	OMIM:236500	3.0914039656686066e-05
2	OMIM:616346	3.086693127657874e-05
2	OMIM:606843	3.0850804796589794e-05
2	OMIM:236200	3.084389291373438e-05
2	OMIM:612840	3.082190105509249e-05
2	OMIM:259700	3.082128324365876e-05
2	OMIM:612567	3.0821035146222096e-05
2	OMIM:605355	3.080734276211293e-05
2	OMIM:617755	3.08067762288126e-05
2	OMIM:612001	3.0795651967511315e-05
2	OMIM:619151	3.076575634381414e-05
2	OMIM:207900	3.0764424227166334e-05
2	OMIM:618969	3.075831056264011e-05
2	OMIM:617397	3.0744474390668115e-05
2	OMIM:616834	3.073836162560545e-05
2	OMIM:616208	3.070199987871891e-05
2	OMIM:152700	3.070167005998433e-05
2	OMIM:604290	3.070036742344041e-05
2	OMIM:610015	3.069391099852512e-05
2	OMIM:616740	3.069040746117174e-05
2	OMIM:613804	3.068048290929297e-05
2	OMIM:617526	3.0664754458503365e-05
2	OMIM:256300	3.066418523963327e-05
2	OMIM:619369	3.0664046964943866e-05
2	OMIM:614816	3.066018680319971e-05
2	OMIM:606856	3.06601226976585e-05
2	OMIM:613887	3.0659611453856534e-05
2	OMIM:618325	3.063520699495293e-05
2	OMIM:619648	3.063422700598746e-05
2	OMIM:300352	3.062474580831313e-05
2	OMIM:270550	3.062463449928557e-05
2	OMIM:605899	3.0613033017314475e-05
2	OMIM:273900	3.060503352937296e-05
2	OMIM:619297	3.060143675617723e-05
2	OMIM:616803	3.0597055630561774e-05
2	OMIM:270420	3.05907153646954e-05
2	OMIM:187500	3.055594918508126e-05
2	OMIM:618404	3.055447439007109e-05
2	OMIM:300802	3.054685549708983e-05
2	OMIM:256800	3.050869719743005e-05
2	OMIM:613453	3.05040663751666e-05
2	OMIM:615559	3.0496872039689073e-05
2	OMIM:277590	3.0493418106484548e-05
2	OMIM:618276	3.046257973725258e-05
2	OMIM:212093	3.0458096047709586e-05
2	OMIM:213700	3.045035581995382e-05
2	OMIM:618511	3.041633731490002e-05
2	OMIM:616345	3.0413235866492192e-05
2	OMIM:615493	3.039323494986333e-05
2	OMIM:309900	3.0388994447990142e-05
2	OMIM:602668	3.0382689870191648e-05
2	OMIM:617044	3.0376101944606218e-05
2	OMIM:608265	3.0366058429350754e-05
2	OMIM:614613	3.0363534933647732e-05
2	OMIM:613179	3.0363023746588067e-05
2	OMIM:618372	3.035851020538733e-05
2	OMIM:614153	3.0342552245350647e-05
2	OMIM:618158	3.032090136431713e-05
2	OMIM:122600	3.0318102181652605e-05
2	OMIM:617523	3.0311821103730417e-05
2	OMIM:618006	3.0304870509042335e-05
2	OMIM:617920	3.030064646623337e-05
2	OMIM:613443	3.0285597940674844e-05
2	OMIM:270100	3.0272185313618242e-05
2	OMIM:617201	3.026385119903986e-05
2	OMIM:211380	3.0247389684234876e-05
2	OMIM:259720	3.024044323627969e-05
2	OMIM:618103	3.022934441986439e-05
2	OMIM:608643	3.021120591101186e-05
2	OMIM:615440	3.0201316367480523e-05
2	OMIM:618839	3.0187561739766737e-05
2	OMIM:613674	3.0183456128695838e-05
2	OMIM:300850	3.018218169334169e-05
2	OMIM:300653	3.0178662831518162e-05
2	OMIM:619075	3.01775527321849e-05
2	OMIM:263750	3.017215450336941e-05
2	OMIM:618939	3.016918775798386e-05
2	OMIM:617787	3.0166935594866024e-05
2	OMIM:619313	3.0166912621180452e-05
2	OMIM:304700	3.015836471877932e-05
2	OMIM:606762	3.0150820874029775e-05
2	OMIM:201710	3.0147629333645013e-05
2	OMIM:612775	3.0139809645690648e-05
2	OMIM:300972	3.0130876999431207e-05
2	OMIM:616461	3.012992746304197e-05
2	OMIM:617063	3.011671491961818e-05
2	OMIM:146255	3.010525337226528e-05
2	OMIM:613101	3.0095355799051628e-05
2	OMIM:613762	3.009040696357268e-05
2	OMIM:616001	3.0085805821863698e-05
2	OMIM:615629	3.008484387275918e-05
2	OMIM:617584	3.0055038088179847e-05
2	OMIM:617927	3.004676216655912e-05
2	OMIM:618648	3.003274411201408e-05
2	OMIM:245050	3.0019043298699873e-05
2	OMIM:615355	2.999798406869773e-05
2	OMIM:619175	2.9993499217631093e-05
2	OMIM:614921	2.998994190856464e-05
2	OMIM:224050	2.9974931958429765e-05
2	OMIM:618008	2.9947621448319365e-05
2	OMIM:102700	2.9947398828948345e-05
2	OMIM:615382	2.9939441742033814e-05
2	OMIM:153550	2.9935066110253235e-05
2	OMIM:619376	2.993239728654175e-05
2	OMIM:614450	2.9927060958379698e-05
2	OMIM:617443	2.9917861319713606e-05
2	OMIM:609796	2.989857307249207e-05
2	OMIM:106190	2.9885787245820036e-05
2	OMIM:615974	2.987982232249577e-05
2	OMIM:614391	2.9874027466656867e-05
2	OMIM:193670	2.9873654608022593e-05
2	OMIM:300699	2.9856831346773232e-05
2	OMIM:617236	2.985601685366144e-05
2	OMIM:617294	2.9852355154710147e-05
2	OMIM:614257	2.9848746727947213e-05
2	OMIM:610127	2.9839526751334347e-05
2	OMIM:618725	2.9731041372371112e-05
2	OMIM:607151	2.9708897496482905e-05
2	OMIM:615191	2.9683241724808508e-05
2	OMIM:142680	2.966019786125156e-05
2	OMIM:613002	2.965304116718645e-05
2	OMIM:618004	2.963273864996888e-05
2	OMIM:615960	2.962369801087085e-05
2	OMIM:603546	2.9620074032487556e-05
2	OMIM:235730	2.961471284701416e-05
2	OMIM:618270	2.9584758144885203e-05
2	OMIM:618641	2.958054899500637e-05
2	OMIM:182230	2.957380209325111e-05
2	OMIM:256540	2.9570738022927842e-05
2	OMIM:308700	2.953248418955868e-05
2	OMIM:612933	2.9479804799055476e-05
2	OMIM:215700	2.9470884171368113e-05
2	OMIM:618522	2.9442522382472003e-05
2	OMIM:611820	2.9438346498256636e-05
2	OMIM:618109	2.9438119391582244e-05
2	OMIM:617929	2.9430218489657252e-05
2	OMIM:615834	2.9424289344917493e-05
2	OMIM:201475	2.9422520786340146e-05
2	OMIM:618506	2.9389589261043307e-05
2	OMIM:614226	2.9375387786585194e-05
2	OMIM:617008	2.9372444004177357e-05
2	OMIM:277400	2.9356807515873286e-05
2	OMIM:618748	2.9355190420991867e-05
2	OMIM:609820	2.931129152650283e-05
2	OMIM:611783	2.9301876885573223e-05
2	OMIM:610682	2.9259615326039852e-05
2	OMIM:605130	2.9232641382682957e-05
2	OMIM:615750	2.9229707274916793e-05
2	OMIM:617763	2.9187239184699106e-05
2	OMIM:615271	2.9175450131299562e-05
2	OMIM:619707	2.9157818310521753e-05
2	OMIM:300148	2.911723772636364e-05
2	OMIM:301033	2.9116563472479925e-05
2	OMIM:614808	2.9093466598691695e-05
2	OMIM:121850	2.9066444051278338e-05
2	OMIM:616000	2.906282214894496e-05
2	OMIM:242300	2.9060123545425165e-05
2	OMIM:142946	2.8945977535616203e-05
2	OMIM:618345	2.8940030418456386e-05
2	OMIM:601559	2.893687256188399e-05
2	OMIM:614493	2.8932911626708614e-05
2	OMIM:609220	2.8898123331969837e-05
2	OMIM:615595	2.8860784273732747e-05
2	OMIM:615966	2.8819998467001678e-05
2	OMIM:619422	2.8762315477824423e-05
2	OMIM:616278	2.876041063607505e-05
2	OMIM:615414	2.8664548121698646e-05
2	OMIM:251850	2.861827715259592e-05
2	OMIM:614067	2.842649458422922e-05
2	OMIM:612132	2.83942915540278e-05
2	OMIM:616330	2.8387727025738817e-05
2	OMIM:618218	2.8365048547593368e-05
2	OMIM:612540	2.8357765171271108e-05
2	OMIM:615280	2.8326367063154434e-05
2	OMIM:133780	2.8266146889739142e-05
2	OMIM:304340	2.819367252952356e-05
2	OMIM:605714	2.8054446825836008e-05
2	OMIM:146700	2.8036513533969367e-05
2	OMIM:617141	2.789967023842063e-05
2	OMIM:603233	2.7423052018363956e-05
2	OMIM:601894	2.5871792899021485e-05
2	OMIM:255310	2.5728539826399864e-05
2	OMIM:184255	2.5513237368327113e-05
2	OMIM:130650	2.478099857773654e-05
2	OMIM:269160	2.4601233631667042e-05
2	OMIM:176807	2.423669121511191e-05
2	OMIM:145500	2.2927294491284964e-05
2	OMIM:606595	2.2681594883554416e-05
2	OMIM:608634	2.253178766259645e-05
2	OMIM:616069	2.2183897735396073e-05
2	OMIM:172800	2.2170834299957773e-05
2	OMIM:105200	2.1221716070853463e-05
2	OMIM:146110	2.100574021240839e-05
2	OMIM:618332	2.007686005731282e-05
2	OMIM:618598	1.98639513490028e-05
2	OMIM:163950	1.9644891012102567e-05
2	OMIM:619656	1.9499503719627195e-05
2	OMIM:133239	1.944402281117181e-05
2	OMIM:619657	1.9372641546382008e-05
2	OMIM:613435	1.871448495703107e-05
2	OMIM:267430	1.8637799779162278e-05
2	OMIM:607485	1.858695627323317e-05
2	OMIM:194070	1.856335790878666e-05
2	OMIM:149730	1.8384735298873965e-05
2	OMIM:119600	1.837301999601267e-05
2	OMIM:608175	1.8280633821033192e-05
2	OMIM:109730	1.820489066690018e-05
2	OMIM:616028	1.8115030442532235e-05
2	OMIM:156510	1.808978709792259e-05
2	OMIM:308240	1.8020405576487173e-05
2	OMIM:226700	1.7876599033349776e-05
2	OMIM:201300	1.776601432928833e-05
2	OMIM:613267	1.7761189578430575e-05
2	OMIM:610954	1.7675991981186537e-05
2	OMIM:137760	1.7608397723991302e-05
2	OMIM:614706	1.7546611178282606e-05
2	OMIM:614039	1.7512671439932755e-05
2	OMIM:613949	1.730835853078726e-05
2	OMIM:612233	1.7286420250035428e-05
2	OMIM:609135	1.7214947421565813e-05
2	OMIM:607847	1.7142720875745408e-05
2	OMIM:601631	1.711520130191309e-05
2	OMIM:619293	1.7100863981971333e-05
2	OMIM:274700	1.703500083375652e-05
2	OMIM:613244	1.698772320834216e-05
2	OMIM:605280	1.6972220240505408e-05
2	OMIM:306400	1.696940885964386e-05
2	OMIM:613070	1.6912511070412464e-05
2	OMIM:264800	1.6900977191781988e-05
2	OMIM:608089	1.6847178503319398e-05
2	OMIM:157170	1.6841231249982424e-05
2	OMIM:241600	1.676346891096317e-05
2	OMIM:619238	1.67104070870399e-05
2	OMIM:613756	1.6683092475161713e-05
2	OMIM:610125	1.6651062870068042e-05
2	OMIM:300645	1.664957155780069e-05
2	OMIM:602482	1.6626806533792135e-05
2	OMIM:580000	1.6598856640480342e-05
2	OMIM:618346	1.6590967168550094e-05
2	OMIM:618347	1.6556331466686905e-05
2	OMIM:615777	1.6552466315739586e-05
2	OMIM:602361	1.650607364658647e-05
2	OMIM:144250	1.650335093592334e-05
2	OMIM:601399	1.6493217775792577e-05
2	OMIM:127000	1.6437529733754504e-05
2	OMIM:618454	1.6430202722103712e-05
2	OMIM:300635	1.641770361129381e-05
2	OMIM:254090	1.6416071715745118e-05
2	OMIM:601709	1.6410821436613046e-05
2	OMIM:226600	1.6373703761811282e-05
2	OMIM:312000	1.6360134703624664e-05
2	OMIM:178600	1.6345739496206678e-05
2	OMIM:123000	1.6280305998320558e-05
2	OMIM:118600	1.623803410094517e-05
2	OMIM:619718	1.6217169985492137e-05
2	OMIM:615314	1.621479059242574e-05
2	OMIM:610992	1.6187581674290917e-05
2	OMIM:259500	1.6183780898686346e-05
2	OMIM:212550	1.6180288568091325e-05
2	OMIM:616038	1.615874576517261e-05
2	OMIM:248390	1.61524386928672e-05
2	OMIM:616409	1.607464519307621e-05
2	OMIM:309800	1.6062720751445976e-05
2	OMIM:613986	1.6061683710125968e-05
2	OMIM:300123	1.604556112996354e-05
2	OMIM:616924	1.6015184846210107e-05
2	OMIM:617830	1.596495714255248e-05
2	OMIM:605362	1.596398162386763e-05
2	OMIM:203655	1.5963128185017444e-05
2	OMIM:610202	1.596150772407589e-05
2	OMIM:617014	1.5959853188783828e-05
2	OMIM:616367	1.5958364650394863e-05
2	OMIM:255800	1.5956719793393442e-05
2	OMIM:162830	1.5956153723277483e-05
2	OMIM:600638	1.594236643400564e-05
2	OMIM:209500	1.5927518583696766e-05
2	OMIM:158810	1.5919473884715236e-05
2	OMIM:614486	1.5906706502270918e-05
2	OMIM:230740	1.5900450824970298e-05
2	OMIM:166300	1.5892321369929728e-05
2	OMIM:604121	1.586785625137321e-05
2	OMIM:145900	1.5844822028632188e-05
2	OMIM:219090	1.583973884521197e-05
2	OMIM:608890	1.5839329443832317e-05
2	OMIM:278250	1.5837336701641934e-05
2	OMIM:614492	1.582840093747331e-05
2	OMIM:607932	1.5823415415866302e-05
2	OMIM:615706	1.581807056705679e-05
2	OMIM:128230	1.581293946697118e-05
2	OMIM:614116	1.5802501668201713e-05
2	OMIM:613341	1.5802435697861072e-05
2	OMIM:612260	1.576506948511495e-05
2	OMIM:614732	1.574887029873283e-05
2	OMIM:615779	1.574686799968847e-05
2	OMIM:617061	1.5740608610902427e-05
2	OMIM:228000	1.573723787631119e-05
2	OMIM:616428	1.5734051570639773e-05
2	OMIM:612798	1.5727954632760632e-05
2	OMIM:614034	1.571808048969193e-05
2	OMIM:618886	1.5718027439793555e-05
2	OMIM:606854	1.5712041467843643e-05
2	OMIM:615214	1.570714391904104e-05
2	OMIM:601088	1.5689660604252438e-05
2	OMIM:236800	1.5648644500427856e-05
2	OMIM:617018	1.5636747913173404e-05
2	OMIM:613886	1.5636025384939865e-05
2	OMIM:617041	1.563128814149523e-05
2	OMIM:159950	1.5629744286237835e-05
2	OMIM:601316	1.5621844582039574e-05
2	OMIM:600625	1.5616968021706357e-05
2	OMIM:610205	1.5599773862513337e-05
2	OMIM:614514	1.5598587588004415e-05
2	OMIM:224410	1.5594004099259086e-05
2	OMIM:260350	1.559355201819156e-05
2	OMIM:613107	1.5581904899961266e-05
2	OMIM:254600	1.5580889585718125e-05
2	OMIM:233910	1.5575522280480155e-05
2	OMIM:616636	1.5560494490166865e-05
2	OMIM:617435	1.55573341544443e-05
2	OMIM:269880	1.5536286914613546e-05
2	OMIM:169500	1.551200479594079e-05
2	OMIM:121050	1.5506260690645056e-05
2	OMIM:601358	1.550432404911475e-05
2	OMIM:615582	1.5498375469957432e-05
2	OMIM:616005	1.5487009485049864e-05
2	OMIM:265450	1.5486008479421077e-05
2	OMIM:153600	1.5479760098810914e-05
2	OMIM:618901	1.5479090364730827e-05
2	OMIM:155100	1.547821383743663e-05
2	OMIM:617017	1.547464651578186e-05
2	OMIM:619179	1.5469705880139913e-05
2	OMIM:617839	1.546632643357724e-05
2	OMIM:609620	1.5463895348587244e-05
2	OMIM:614254	1.5449139719529858e-05
2	OMIM:603622	1.5430035058986563e-05
2	OMIM:606394	1.5407491695520803e-05
2	OMIM:616494	1.5373722108027392e-05
2	OMIM:171300	1.5373049441261696e-05
2	OMIM:205400	1.5369803145701777e-05
2	OMIM:219200	1.5365179981434663e-05
2	OMIM:271665	1.5345182730033425e-05
2	OMIM:618825	1.5341645271522556e-05
2	OMIM:604091	1.533818890862055e-05
2	OMIM:105150	1.532696404415988e-05
2	OMIM:613399	1.5326864440811828e-05
2	OMIM:221820	1.5325418966807136e-05
2	OMIM:617661	1.5311047912438004e-05
2	OMIM:614286	1.531031532258949e-05
2	OMIM:615269	1.5292998039533957e-05
2	OMIM:617820	1.5286480062174748e-05
2	OMIM:618012	1.5280529490826323e-05
2	OMIM:102500	1.5276294605113566e-05
2	OMIM:619752	1.527482472746193e-05
2	OMIM:300855	1.5258641686422238e-05
2	OMIM:303600	1.5232566251298982e-05
2	OMIM:613270	1.5214539650268527e-05
2	OMIM:615752	1.5206396710122451e-05
2	OMIM:614882	1.5202627429264927e-05
2	OMIM:238600	1.5199468954179952e-05
2	OMIM:180920	1.519748574293411e-05
2	OMIM:616393	1.519344313616054e-05
2	OMIM:617370	1.5190130252075056e-05
2	OMIM:618523	1.5185735035257745e-05
2	OMIM:300323	1.5185502810671167e-05
2	OMIM:612926	1.5182305746436103e-05
2	OMIM:612336	1.5179310196418825e-05
2	OMIM:615147	1.516918212552838e-05
